id	qtype	question	answer
-1	1032	fuck	再说脏话，我就不理你了
-1	1033	猪	猪猪侠不在线
-1	1034	我爱你	没有骗我吗，扑到你怀里。
-1	1035	我喜欢你	我好感动，要哭了
-1	1036	爱你	阁下真是随便说爱的人啊。
-1	1037	喜欢你	你喜欢我的才华，还是外表。
-1	1038	谢谢	不用客气啦，你真是个懂礼貌的好孩子
-1	1039	好的	松了一口气
-1	1040	可爱	你是不是对我有意思呀？
-1	1041	好可爱	居然可爱？]
-1	1042	可以啊你	嗯嗯，麻烦你了
-1	1043	不错啊	岂止不错那是非常优秀啊
-1	1044	真棒	太多的话语凝结成真挚的三个字，谢谢你！
-1	1045	乖	你这么说人家害羞啦！
-1	1046	玩坏了	没坏呀
-1	1047	崩溃了	不要崩溃，未来还有希望。
-1	1048	懒得理你	哼，你这么说宝宝有小情绪了。
-1	1049	醒醒	我早醒了。
-1	1050	你妈喊你回家吃饭	早就喝西北风喝饱了。
-1	1051	生气了	对我多一点包容好吗？
-1	1052	不说话了	你话不是很多麽怎么不说话呢
-1	1053	中午吃什么	你想吃什么就吃什么。
-1	1054	爆个照	不爆，怕吓到你啦。
-1	1055	上车	没车了
-1	1056	hi	嗨
-1	1057	晚上吃什么	今晚吃鸡，大盘鸡！
-1	1058	老何在哪	我可以表示无言以对嘛！
-1	1059	你爸爸是谁	是图灵工程师爸爸，一枚大帅哥～
-1	1060	哪天放假	明后天。
-1	1061	美女在哪里	哪里有靓女：处处可见，最好的是好莱坞。
-1	1062	发个表情包	求我呀，求我也不发～
-1	1063	人呢	来了来了。
